Gene_name,Protein_name_x,half_life_x,Protein_name_y,half_life_y,half_life_all_x,half_life_all_y,kdeg
YDR080W,,,P38959,5.56164,5.56164,5.56164,0.12462999772727924
YDR022C,,,Q12421,5.564096,5.564096,5.564096,0.12457498586651727
YPL191C,,,Q08930,5.572875,5.572875,5.572875,0.12437874177331186
YLR050C,,,Q12155,5.581307,5.581307,5.581307,0.12419083568776011
YJL205C,,,Q02820,5.590172,5.590172,5.590172,0.12399389152246931
YGL002W,,,P53198,5.594856,5.594856,5.594856,0.12389008413441656
YOR093C,,,Q12275,5.596732,5.596732,5.596732,0.12384855672202015
YKL138C,,,P14063,5.599539,5.599539,5.599539,0.1237864725221032
YDL106C,,,P07269,5.607491,5.607491,5.607491,0.12361093054985649
YDL091C,,,Q12229,5.608405,5.608405,5.608405,0.12359078571535852
YDR411C,,,Q12743,5.651051,5.651051,5.651051,0.12265810033566239
YDL107W,,,P40990,5.653142,5.653142,5.653142,0.12261273121388871
YFR043C,,,P43615,5.677901,5.677901,5.677901,0.12207806732803993
YJL006C,,,P46962,5.683277,5.683277,5.683277,0.12196258963973518
YOL063C,,,Q08226,5.714231,5.714231,5.714231,0.12130191806385589
YIL014W,,,P40549,5.718226,5.718226,5.718226,0.12121717129752223
YJL210W,,,P32800,5.760291,5.760291,5.760291,0.12033197290899805
YOL096C,,,P27680,5.766314,5.766314,5.766314,0.1202062843889433
YLR383W,,,Q12749,5.785375,5.785375,5.785375,0.11981024230234778
YPL011C,,,Q12297,5.79153,5.79153,5.79153,0.11968291290210796
YGR041W,,,P53226,5.817682,5.817682,5.817682,0.11914490695090335
YPR116W,,,Q06109,5.823408,5.823408,5.823408,0.11902775497783176
YIL085C,,,P40504,5.828641,5.828641,5.828641,0.11892089091778774
YLL033W,,,Q07843,5.835928,5.835928,5.835928,0.1187724009891735
YMR236W,,,Q05027,5.847816,5.847816,5.847816,0.11853094908594
YAL033W,,,P28005,5.855983,5.855983,5.855983,0.11836564084286878
YGL093W,,,P53148,5.857098,5.857098,5.857098,0.11834310789403649
YML076C,,,Q03631,5.884725,5.884725,5.884725,0.11778752287659071
YDR524C,,,Q04412,5.891244,5.891244,5.891244,0.11765718421439432
YLR423C,,,Q06410,5.928644,5.928644,5.928644,0.11691496074986882
YBR274W,,,P38147,5.960959,5.960959,5.960959,0.11628115217030435
YAL010C,,,P18409,5.982275,5.982275,5.982275,0.11586681999071345
YDR436W,,,P33329,5.98616,5.98616,5.98616,0.11579162276984666
YIL161W,,,P40449,6.011381,6.011381,6.011381,0.11530581418145769
YJL047C,,,P47050,6.018156,6.018156,6.018156,0.11517600749464542
YBR097W,,,P22219,6.023723,6.023723,6.023723,0.11506956421468006
YLR422W,,,Q06409,6.041079,6.041079,6.041079,0.1147389697370197
YJR122W,,,P47158,6.051105,6.051105,6.051105,0.11454886017676859
YJL139C,,,P26725,6.07081,6.07081,6.07081,0.11417705060114636
YER087W,,,P39965,6.07899,6.07899,6.07899,0.11402341187597698
YLR139C,,,P42900,6.087585,6.087585,6.087585,0.11386242336820682
YPL103C,,,Q02883,6.088184,6.088184,6.088184,0.11385122075153203
YCR094W,,,P25656,6.09126,6.09126,6.09126,0.11379372749807844
YDR180W,,,Q04002,6.099337,6.099337,6.099337,0.11364303703172086
YKL055C,,,P35731,6.099996,6.099996,6.099996,0.11363075984966962
YGR241C,,,P53309,6.100214,6.100214,6.100214,0.11362669908956395
YMR234W,,,Q04740,6.105496,6.105496,6.105496,0.11352839811211822
YOR129C,,,Q99222,6.118426,6.118426,6.118426,0.11328847984104821
YKL219W,,,P36034,6.124908,6.124908,6.124908,0.11316858646039178
YMR078C,,,P49956,6.140634,6.140634,6.140634,0.11287876472689062
YGL226C-A,,,Q92316,6.146096,6.146096,6.146096,0.1127784500209475
YIL088C,,,P40501,6.147671,6.147671,6.147671,0.11274955679312464
YBR141C,,,P38278,6.151309,6.151309,6.151309,0.11268287458164518
YDR440W,,,Q04089,6.165761,6.165761,6.165761,0.11241875586159523
YJL062W,,,P40367,6.212161,6.212161,6.212161,0.11157907539098637
YOR040W,,,Q12320,6.236394,6.236394,6.236394,0.11114550821515531
YDR128W,,,Q03897,6.239571,6.239571,6.239571,0.11108891629888422
YDR052C,,,P32325,6.255246,6.255246,6.255246,0.11081053895561346
YLR097C,,,Q12347,6.290156,6.290156,6.290156,0.11019554690852584
YKL061W,,,P35727,6.316919,6.316919,6.316919,0.10972867952872994
YJR011C,,,P47086,6.324048,6.324048,6.324048,0.10960498411143389
YPL029W,,,P32580,6.364961,6.364961,6.364961,0.10890045996510352
YMR270C,,,P53437,6.374763,6.374763,6.374763,0.10873301180921476
YDL240W,,,P35688,6.375431,6.375431,6.375431,0.10872161906543186
YKR078W,,,P36158,6.390366,6.390366,6.390366,0.10846752448293967
YBR185C,,,P38300,6.390988,6.390988,6.390988,0.10845696793045853
YMR114C,,,Q04471,6.394984,6.394984,6.394984,0.10838919699563677
YPL020C,,,Q02724,6.400907,6.400907,6.400907,0.10828890039488862
YBR258C,,,P38337,6.416389,6.416389,6.416389,0.10802761187950813
YGR024C,,,P53215,6.434119,6.434119,6.434119,0.10772992861337276
YLR007W,,,Q07913,6.448482,6.448482,6.448482,0.10748997679763164
YPL270W,,,P33311,6.457715,6.457715,6.457715,0.10733629163875229
YBR140C,,,P18963,6.457834,6.457834,6.457834,0.10733431372809293
YDR137W,,,P16664,6.461753,6.461753,6.461753,0.10726921635041532
YLR382C,,,P11325,6.465046,6.465046,6.465046,0.10721457829688223
YPL104W,,,P15179,6.480953,6.480953,6.480953,0.10695142837171405
YDL105W,,,P43124,6.493563,6.493563,6.493563,0.10674373692223288
YKL121W,,,P32330,6.500846,6.500846,6.500846,0.10662415023520712
YHR166C,,,P16522,6.508616,6.508616,6.508616,0.1064968620917174
YDR371W,,,Q06350,6.522016,6.522016,6.522016,0.10627805582812819
YMR052W,,,P46671,6.531397,6.531397,6.531397,0.10612540939709304
YPR021C,,,Q12482,6.532755,6.532755,6.532755,0.10610334851987337
YKR031C,,,P36126,6.532967,6.532967,6.532967,0.10609990538142092
YKL134C,,,P35999,6.540903,6.540903,6.540903,0.10597117562513085
YLR240W,,,P22543,6.54723,6.54723,6.54723,0.10586876901528514
YJL071W,,,P40360,6.606802,6.606802,6.606802,0.10491417490034441
YBR024W,,,P38072,6.606924,6.606924,6.606924,0.10491223761011104
YBR092C;YBR093C,,,P24031;P00635,6.635202,6.635202,6.635202,0.10446512111612356
YAR033W;YGL051W,,,P53176;P39552,6.643611,6.643611,6.643611,0.10433289675749308
YMR218C,,,Q03660,6.652553,6.652553,6.652553,0.10419265815093022
YLR316C,,,Q9URQ3,6.665808,6.665808,6.665808,0.10398547041258092
YOR297C,,,Q08749,6.683191,6.683191,6.683191,0.10371500388960084
YHR005C,,,P08539,6.701714,6.701714,6.701714,0.10342834393708017
YOR017W,,,P32606,6.709127,6.709127,6.709127,0.10331406464059263
YAL034W-A,,,P39731,6.726181,6.726181,6.726181,0.10305211539206947
YPL254W,,,Q12060,6.726289,6.726289,6.726289,0.10305046074588012
YJL030W,,,P40958,6.734113,6.734113,6.734113,0.10293073201473532
YJR149W,,,P47177,6.750132,6.750132,6.750132,0.10268646310323196
YBL091C-A,,,Q6Q595,6.753745,6.753745,6.753745,0.10263152970092078
YFR019W,,,P34756,6.766429,6.766429,6.766429,0.10243914191073981
YKL048C,,,P32801,6.788581,6.788581,6.788581,0.10210487001038145
YOL068C,,,P53685,6.802052,6.802052,6.802052,0.10190265828016977
YAL024C,,,P07866,6.802584,6.802584,6.802584,0.10189468892408315
YOR246C,,,Q08651,6.820394,6.820394,6.820394,0.10162861273995978
YOR205C,,,Q08622,6.834072,6.834072,6.834072,0.10142520894716141
YPR047W,,,P08425,6.834612,6.834612,6.834612,0.10141719538138307
YJL019W,,,P47069,6.8352,6.8352,6.8352,0.1014084709386624
YCR075C,,,P17261,6.837516,6.837516,6.837516,0.1013741219121016
YBL030C,,,P18239,6.841365,6.841365,6.841365,0.10131708811910274
YDL104C,,,P43122,6.868004,6.868004,6.868004,0.10092410845420959
YNL218W,,,P40151,6.870701,6.870701,6.870701,0.10088449207147061
YLR020C,,,Q07950,6.871719,6.871719,6.871719,0.10086954669711397
YBR223C,,,P38319,6.876578,6.876578,6.876578,0.1007982721289492
YOR213C,,,Q99314,6.896228,6.896228,6.896228,0.10051105917030953
YGL144C,,,P53118,6.908636,6.908636,6.908636,0.10033054000238907
YHL029C,,,P38738,6.923277,6.923277,6.923277,0.10011836599343711
YML046W,,,P39682,6.923406,6.923406,6.923406,0.10011650054322183
YBL080C,,,P33893,6.938081,6.938081,6.938081,0.0999047403107495
YMR059W,,,Q04675,6.940888,6.940888,6.940888,0.09986433732397718
YMR282C,,,P22136,6.967258,6.967258,6.967258,0.09948636616584965
YGR091W,,,P49704,6.971516,6.971516,6.971516,0.09942560277562947
YER061C,,,P39525,6.989233,6.989233,6.989233,0.0991735689109156
YNL148C,,,P53904,7.018227,7.018227,7.018227,0.0987638588150462
YDL220C,,,P32797,7.019327,7.019327,7.019327,0.09874838151292073
YHR110W,,,P38819,7.02571,7.02571,7.02571,0.09865866660592955
YJL097W,,,P40857,7.043882,7.043882,7.043882,0.09840414427157429
YPR057W,,,Q99177,7.048594,7.048594,7.048594,0.09833836089295898
YOR118W,,,Q12108,7.058389,7.058389,7.058389,0.09820189572435654
YNR012W,,,P27515,7.059778,7.059778,7.059778,0.09818257465885546
YMR281W,,,P23797,7.070707,7.070707,7.070707,0.09803081651664329
YHR182W,,,P38870,7.087825,7.087825,7.087825,0.09779405961066269
YAL022C,,,P31381,7.092287,7.092287,7.092287,0.09773253402745057
YNL191W,,,P53871,7.105413,7.105413,7.105413,0.09755199037127683
YOL083W,,,Q12292,7.107631,7.107631,7.107631,0.09752154839776365
YNR008W,,,P40345,7.116552,7.116552,7.116552,0.0973992996271151
YPR115W,,,Q06108,7.118243,7.118243,7.118243,0.09737616158368649
YJR124C,,,P47159,7.141254,7.141254,7.141254,0.09706238996119523
YOL033W,,,P48525,7.164268,7.164268,7.164268,0.09675059343954544
YKR036C,,,P36130,7.19343,7.19343,7.19343,0.09635836875592663
YNL317W,,,P42841,7.208655,7.208655,7.208655,0.09615485559510689
YAL058W,,,P27825,7.213101,7.213101,7.213101,0.09609558781444281
YMR111C,,,Q04461,7.219159,7.219159,7.219159,0.09601494863320578
YMR284W,,,P32807,7.234708,7.234708,7.234708,0.09580859110829977
YMR123W,,,Q03880,7.244648,7.244648,7.244648,0.09567713718595373
YOR179C,,,Q08553,7.257265,7.257265,7.257265,0.09551079925563491
YLR348C,,,Q06143,7.29375,7.29375,7.29375,0.09503303246751606
YNL320W,,,P42840,7.295744,7.295744,7.295744,0.09500705898671133
YGL064C,,,P53166,7.312359,7.312359,7.312359,0.09479118579379722
YPR083W,,,Q06820,7.329567,7.329567,7.329567,0.09456863966997577
YGR057C,,,P53237,7.336892,7.336892,7.336892,0.09447422431186739
YGR047C,,,P33339,7.348897,7.348897,7.348897,0.09431989325200031
YHR154W,,,P38850,7.351146,7.351146,7.351146,0.0942910371471258
YOL158C,,,Q08299,7.357432,7.357432,7.357432,0.0942104773187092
YNL280C,,,P32462,7.363069,7.363069,7.363069,0.094138351896464
YGR287C,,,P53051,7.377053,7.377053,7.377053,0.09395990249222085
YCL024W,,,P25389,7.398396,7.398396,7.398396,0.09368884560382348
YPL141C,,,Q03002,7.400786,7.400786,7.400786,0.09365858985247584
YGL197W,,,P53094,7.409366,7.409366,7.409366,0.09355013378471859
YBR010W;YNL031C,,,P61830,7.41339,7.41339,7.41339,0.0934993546218323
YDR503C,,,Q04396,7.414812,7.414812,7.414812,0.09348142347505847
YKL166C,,,P05986,7.42364,7.42364,7.42364,0.09337025779266576
YLR424W,,,Q06411,7.430654,7.430654,7.430654,0.09328212302173473
YOR212W,,,P18851,7.441567,7.441567,7.441567,0.09314532551543853
YLR362W,,,P23561,7.448498,7.448498,7.448498,0.0930586516315028
YOL065C,,,Q08227,7.450095,7.450095,7.450095,0.09303870360847014
YKL168C,,,P36004,7.452878,7.452878,7.452878,0.09300396176617211
YDL203C,,,Q07622,7.455228,7.455228,7.455228,0.0929746455185469
YDR409W,,,Q04195,7.460248,7.460248,7.460248,0.09291208289053464
YNL273W,,,P53840,7.461164,7.461164,7.461164,0.09290067616258606
YJL044C,,,P32806,7.46319,7.46319,7.46319,0.09287545681671582
YHR011W,,,P38705,7.466643,7.466643,7.466643,0.09283250592802485
YNL261W,,,P50874,7.470213,7.470213,7.470213,0.09278814145727107
YBR136W,,,P38111,7.493864,7.493864,7.493864,0.09249529756077042
YCL001W,,,P25560,7.496574,7.496574,7.496574,0.09246186065260549
YJR066W,,,P35169,7.506691,7.506691,7.506691,0.09233724693875707
YDL159W,,,P06784,7.520182,7.520182,7.520182,0.09217159645337643
YJL084C,,,P47029,7.523024,7.523024,7.523024,0.09213677645584345
YHR017W,,,P32792,7.533901,7.533901,7.533901,0.09200375483563498
YHR053C;YHR055C,,,P0CX81;P0CX80,7.543123,7.543123,7.543123,0.09189127375490833
YIL097W,,,P40492,7.549493,7.549493,7.549493,0.09181373908949188
YFL027C,,,P43570,7.579431,7.579431,7.579431,0.0914510839349214
YBL100W-B;YDR210W-B;YFL002W-A;YGR161W-B;YOR192C-B,,,P0CX64;P0CX63;Q12501;Q12113;Q03494;Q12491;P0C2J5,7.597312,7.597312,7.597312,0.09123584506730081
YGR257C,,,P53320,7.612591,7.612591,7.612591,0.09105272837591633
YCR019W,,,P23060,7.635479,7.635479,7.635479,0.09077979005114745
YFR041C,,,P43613,7.636971,7.636971,7.636971,0.0907620548198946
YOL089C,,,Q12180,7.641524,7.641524,7.641524,0.09070797664967685
YPR128C,,,Q06497,7.650685,7.650685,7.650685,0.09059936209109973
YPL219W,,,Q08966,7.654686,7.654686,7.654686,0.09055200703986359
YJR086W,,,P18852,7.662403,7.662403,7.662403,0.09046080982166368
YJR138W,,,P47170,7.665173,7.665173,7.665173,0.09042811956885322
YOL072W,,,Q08231,7.679265,7.679265,7.679265,0.09026217750786635
YDL089W,,,Q12066,7.680223,7.680223,7.680223,0.09025091856837299
YBR089C-A,,,P11633,7.685736,7.685736,7.685736,0.09018618133122777
YDR334W,,,Q05471,7.685854,7.685854,7.685854,0.09018479671353961
YOR245C;YPR093C,,,Q08650;Q06834,7.711376,7.711376,7.711376,0.08988631608158458
YOL053W,,,Q08223,7.715037,7.715037,7.715037,0.08984366252034116
YER007W,,,P39937,7.718748,7.718748,7.718748,0.08980046771315055
YMR060C,,,P50110,7.72498,7.72498,7.72498,0.08972802266930727
YDR110W,,,O13329,7.739224,7.739224,7.739224,0.08956287872788606
YPL153C,,,P22216,7.776922,7.776922,7.776922,0.08912872992167663
YMR283C,,,P23796,7.786755,7.786755,7.786755,0.08901617946884745
YJR054W,,,P47114,7.795506,7.795506,7.795506,0.08891625258962604
YMR293C,,,Q03557,7.796916,7.796916,7.796916,0.08890017290938433
YEL062W,,,P39923,7.797138,7.797138,7.797138,0.0888976417449512
YFL047W,,,P43556,7.8085,7.8085,7.8085,0.08876828847537238
YML039W,,,Q03434,7.829659,7.829659,7.829659,0.08852839958418945
YDR499W,,,Q04377,7.839573,7.839573,7.839573,0.08841644571202352
YEL001C,,,P40006,7.848855,7.848855,7.848855,0.08831188505329061
YLR360W,,,Q05919,7.877939,7.877939,7.877939,0.08798585271603973
YNL127W,,,P53917,7.881023,7.881023,7.881023,0.0879514221135943
YOL135C,,,Q08278,7.90398,7.90398,7.90398,0.08769596843108729
YNL152W,,,P53901,7.905895,7.905895,7.905895,0.08767472633521509
YKR095W;YOR237W,,,Q02455;P35843,7.916094,7.916094,7.916094,0.0875617672756217
YBR060C,,,P32833,7.950346,7.950346,7.950346,0.0871845301525173
YDR416W,,,Q04048,7.959845,7.959845,7.959845,0.0870804871903844
YER082C,,,P40055,7.972116,7.972116,7.972116,0.08694644941944464
YMR026C,,,Q04370,7.973203,7.973203,7.973203,0.0869345958656697
YNR047W,,,P53739,7.979432,7.979432,7.979432,0.08686673193780525
YDR084C,,,P38962,7.998811,7.998811,7.998811,0.08665627685914135
YPR162C,,,P54791,8.005966,8.005966,8.005966,0.08657883140647178
YPR056W,,,Q12004,8.01045,8.01045,8.01045,0.08653036727773661
YPR017C,,,P32601,8.010908,8.010908,8.010908,0.08652542015960553
YLR006C,,,Q07084,8.045096,8.045096,8.045096,0.08615772646590486
YDR206W,,,Q03466,8.05796,8.05796,8.05796,0.08602018135606845
YJL073W,,,P40358,8.06753,8.06753,8.06753,0.08591814106175562
YBL082C,,,P38179,8.073626,8.073626,8.073626,0.08585326847688328
YKL033W,,,P36097,8.075933,8.075933,8.075933,0.08582874332413919
YLR090W,,,P39102,8.078068,8.078068,8.078068,0.08580605914185735
YOR022C,,,Q12204,8.094839,8.094839,8.094839,0.08562828495538272
YBR044C,,,P38228,8.096745,8.096745,8.096745,0.08560812777973682
YOR018W,,,Q02805,8.104399,8.104399,8.104399,0.08552727729223909
YPL002C,,,Q12483;REV__CON__P19001,8.110561,8.110561,8.110561,0.08546229792981586
YIL077C,,,P40508,8.128509,8.128509,8.128509,0.08527359452513927
YAL031C,,,P39732,8.141678,8.141678,8.141678,0.08513566620541187
YBR192W,,,P38127,8.144179,8.144179,8.144179,0.08510952185112156
YDR109C,,,Q04585,8.150041,8.150041,8.150041,0.08504830596066269
YIL156W,,,P40453,8.164118,8.164118,8.164118,0.08490166121557102
YMR211W,,,Q03652,8.169012,8.169012,8.169012,0.08485079720288638
YJR141W,,,P47172,8.177724,8.177724,8.177724,0.08476040284068591
YGR268C,,,P40325,8.185939,8.185939,8.185939,0.08467534152892482
YKL144C,,,P35718,8.218847,8.218847,8.218847,0.08433630417501935
YDR425W,,,Q04053,8.219094,8.219094,8.219094,0.08433376970259074
YNL282W,,,P53833,8.220593,8.220593,8.220593,0.08431839169752661
YPL074W,,,P40328,8.257132,8.257132,8.257132,0.08394527065329042
YLR099C,,,Q12385,8.262394,8.262394,8.262394,0.08389180914877035
YGL236C,,,P53070,8.263406,8.263406,8.263406,0.0838815351151747
YMR275C,,,P48524,8.28021,8.28021,8.28021,0.08371130449106307
YJR052W,,,P06779,8.292373,8.292373,8.292373,0.08358851930080151
YMR185W,,,Q12751,8.292699,8.292699,8.292699,0.08358523329496768
YLR011W,,,Q07923,8.294562,8.294562,8.294562,0.08356645963463112
YPL083C,,,Q02825,8.31089,8.31089,8.31089,0.08340228068954651
YGL083W,,,P53009,8.352513,8.352513,8.352513,0.08298666288336759
YGR166W,,,P32893,8.355801,8.355801,8.355801,0.08295400770793193
YCR073C;YNR031C,,,P53599;P25390,8.356683,8.356683,8.356683,0.08294525238781288
YKR063C,,,P36146,8.386687,8.386687,8.386687,0.08264850954375015
YPL098C,,,Q02889,8.389362,8.389362,8.389362,0.08262215655492579
YIL046W,,,P39014,8.406744,8.406744,8.406744,0.0824513248601296
YBL068W-A;YBL069W,,,P35183;P0C5L1,8.408912,8.408912,8.408912,0.08243006711925933
YBR009C;YNL030W,,,P02309,8.422334,8.422334,8.422334,0.08229870491480691
YOR037W,,,P38909,8.435107,8.435107,8.435107,0.08217408274251237
YNL231C,,,P53860,8.441623,8.441623,8.441623,0.08211065343239626
YER137C,,,P40083,8.46825,8.46825,8.46825,0.08185247017505923
YJR053W,,,P47113,8.474127,8.474127,8.474127,0.08179570362350545
YBR264C,,,P38146,8.479522,8.479522,8.479522,0.08174366203188639
YDR329C,,,P28795,8.480546,8.480546,8.480546,0.0817337917346295
YMR013C,,,P20048,8.509374,8.509374,8.509374,0.08145689454476268
YLL004W,,,P54790,8.510942,8.510942,8.510942,0.0814418874620395
YIL159W,,,P40450;REV__P53196,8.518062,8.518062,8.518062,0.08137381255970492
YLR326W,,,Q06170,8.538767,8.538767,8.538767,0.08117649545419675
YBR181C;YPL090C,,,P0CX38;P0CX37,8.560242,8.560242,8.560242,0.08097284873020473
YML020W,,,Q03722,8.591136,8.591136,8.591136,0.08068166777477917
YNL011C,,,P53980,8.595809,8.595809,8.595809,0.08063780623324057
YDL027C,,,Q07349,8.69036,8.69036,8.69036,0.0797604679852095
YGR134W,,,P53280,8.718883,8.718883,8.718883,0.07949953916802706
YHR155W,,,P38851,8.747555,8.747555,8.747555,0.07923896226544963
YGR099W,,,P53038,8.756781,8.756781,8.756781,0.07915547740202082
YIR009W,,,P40567,8.774431,8.774431,8.774431,0.07899625406592693
YLR077W,,,Q08023,8.777322,8.777322,8.777322,0.07897023494864895
YOR070C,,,Q08484,8.784071,8.784071,8.784071,0.07890956033483168
YMR258C,,,Q04847,8.799971,8.799971,8.799971,0.0787669846366477
YML014W,,,P49957,8.811622,8.811622,8.811622,0.07866283648571686
YGR068C,,,P53244,8.822556,8.822556,8.822556,0.07856534779262894
YBL017C,,,P32319,8.847732,8.847732,8.847732,0.07834179206150743
YPL007C,,,Q12308,8.851571,8.851571,8.851571,0.07830781457437841
YOL042W,,,Q08213,8.858655,8.858655,8.858655,0.07824519416998915
YBR048W;YDR025W,,,P0CX48;P0CX47,8.86335,8.86335,8.86335,0.0782037469534595
YKL194C,,,P07236,8.869157,8.869157,8.869157,0.07815254376035348
YGR147C,,,P37293,8.870396,8.870396,8.870396,0.07814162756205532
YNL253W,,,P53851,8.881975,8.881975,8.881975,0.0780397581123506
YER009W,,,P33331,8.890073,8.890073,8.890073,0.07796867141135347
YNL193W,,,P53870,8.89574,8.89574,8.89574,0.07791900174240089
YML095C,,,P06838,8.899634,8.899634,8.899634,0.07788490858836951
YNL156C,,,P53898,8.906039,8.906039,8.906039,0.07782889571446355
YIR022W,,,P15367,8.913998,8.913998,8.913998,0.07775940498976389
YJL046W,,,P47051,8.929699,8.929699,8.929699,0.07762268140952402
YNL249C,,,P53583,8.958694,8.958694,8.958694,0.07737145398201405
YNR033W,,,P37254,8.964476,8.964476,8.964476,0.07732155014525616
YKL203C,,,P32600,8.976447,8.976447,8.976447,0.07721843403742541
YDR541C,,,Q03049,8.984832,8.984832,8.984832,0.07714637074571291
YLR220W,,,P47818,9.007538,9.007538,9.007538,0.07695190190260039
YGR122W,,,P53272,9.019058,9.019058,9.019058,0.07685361160333433
YKL018C-A,,,Q3E7A7,9.050556,9.050556,9.050556,0.0765861434988022
YOL138C,,,Q08281,9.069727,9.069727,9.069727,0.07642426068171018
YLR207W,,,Q05787,9.079134,9.079134,9.079134,0.07634507658549211
YPL152W,,,Q12461,9.110772,9.110772,9.110772,0.07607996123269743
YMR004W,,,P40959,9.111551,9.111551,9.111551,0.07607345671005357
